Time,GyroX,GyroY,GyroZ,AcceX,AcceY,AcceZ,MagnX,MagnY,MagnZ,Baro,Result,TrueResult
52:45.1,0.022114842,0.029753817,-0.069292366,-0.253993462,-0.248937953,0.206505811,23.68,39.87,63.41,1015.03,1,1
52:46.2,14.58124766,16.4762615,7.181855184,-5.181023478,-6.24016325,5.225350512,23.68,39.87,63.41,1015.02,1,1
52:47.2,-0.472157921,39.27543247,65.24206338,16.92985034,-66.70510281,-53.08763196,23.68,39.87,63.41,1015.04,1,1
52:48.2,28.46429275,85.2804876,62.48589139,-16.53893512,-77.38651024,-32.35457345,23.68,39.87,63.41,1014.99,1,1
52:49.2,23.34845873,94.81194561,81.00432567,-2.700646034,-74.039443,-35.1388069,23.68,39.87,63.41,1015.03,1,1
52:50.2,23.35132642,94.81356933,81.00204976,-2.703095754,-74.03706267,-35.13400575,23.68,39.87,63.41,1015.04,1,1
52:51.2,23.34859395,94.81146446,81.00443669,-2.700082098,-74.03882849,-35.13832584,23.68,39.87,63.41,1015.08,1,1
52:52.1,23.35021518,94.81367146,81.0043135,-2.702114744,-74.04039662,-35.13794715,23.68,39.87,63.41,1015.04,1,1
52:53.1,23.34831913,94.81372162,81.0065974,-2.700559512,-74.04244292,-35.14137731,23.68,39.87,63.41,1015.05,1,1
52:54.2,23.35085597,94.81592503,81.00489309,-2.702954208,-74.0405998,-35.1372179,23.68,39.87,63.41,1015.01,1,1
52:55.2,23.34861719,94.8136183,81.00579691,-2.700509177,-74.04025259,-35.13921591,23.68,39.87,63.41,1015.06,1,1
52:56.2,23.35119893,94.8146954,81.00356698,-2.702813965,-74.03852659,-35.1353082,23.68,39.87,63.41,1015.04,1,1
52:57.2,23.34805654,94.8124611,81.00601661,-2.699809408,-74.04081365,-35.14040105,23.68,39.87,63.41,1015.02,1,1
52:58.2,23.35010089,94.81421599,81.00416009,-2.702481194,-74.04022748,-35.13773567,23.68,39.87,63.41,1015.05,1,1
52:59.2,23.3503206,94.81418596,81.00432201,-2.701861735,-74.03884705,-35.13644836,23.68,39.87,63.41,1015.04,1,1
53:00.2,23.3487411,94.81287044,81.00535239,-2.700561206,-74.04037583,-35.13934225,23.68,39.87,63.41,1015.04,1,1
53:01.2,23.3500363,94.81415959,81.00449544,-2.702133203,-74.04022044,-35.13784452,23.68,39.87,63.41,1015.04,1,1
53:02.2,23.34956866,94.81391239,81.0050247,-2.701384369,-74.03999031,-35.13812774,23.68,39.87,63.41,1015.06,1,1
53:03.2,23.34990568,94.81418095,81.00500483,-2.701649722,-74.04017866,-35.1379797,23.68,39.87,63.41,1015.04,1,1
53:04.2,23.3489511,94.81381265,81.00580534,-2.700971936,-74.04121121,-35.1397471,23.68,39.87,63.41,1014.99,1,1
53:05.1,23.34950737,94.81392306,81.00444217,-2.701879919,-74.03988459,-35.13798895,23.68,39.87,63.41,1015.03,1,1
53:06.2,23.3510844,94.81386689,81.00272838,-2.702553699,-74.03690714,-35.13409454,23.68,39.87,63.41,1015,1,1
53:07.1,23.34806962,94.81076118,81.00411439,-2.699822382,-74.03850806,-35.13855599,23.68,39.87,63.41,1015,1,1
53:08.2,23.35051832,94.81231805,81.00177172,-2.702691039,-74.0373949,-35.13512775,23.68,39.87,63.41,1015.03,1,1
53:09.1,23.34984426,94.81171197,81.00272674,-2.701316896,-74.03711449,-35.13566893,23.68,39.87,63.41,1015,1,1
53:10.2,23.34860667,94.81092848,81.00340843,-2.700706606,-74.03877036,-35.13824401,23.68,39.87,63.41,1015,1,1
53:11.2,23.35045667,94.81239324,81.00194229,-2.702555617,-74.03735689,-35.13515068,23.68,39.87,63.41,1014.97,1,1
53:12.2,23.34903468,94.81067091,81.00226155,-2.70092725,-74.0366511,-35.13603159,23.68,39.87,63.41,1014.98,1,1
53:13.1,23.35039315,94.81064412,81.00038493,-2.702220565,-74.03505328,-35.1334236,23.68,39.87,63.41,1014.99,1,1
53:14.2,23.34936549,94.80937259,81.00097091,-2.700984425,-74.03535492,-35.13480786,23.68,39.87,63.41,1015,1,1
53:15.1,23.34962844,94.80978107,81.00099481,-2.701524311,-74.03625376,-35.13528533,23.68,39.87,63.41,1014.96,1,1
53:16.1,23.3489543,94.80963184,81.00132584,-2.701197403,-74.0366262,-35.13616922,23.68,39.87,63.41,1014.99,1,1
53:17.2,23.35094025,94.81074824,80.99980766,-2.702694916,-74.03456887,-35.13251071,23.68,39.87,63.41,1014.99,1,1
53:18.1,23.34875354,94.80888158,81.0014559,-2.700368183,-74.03582258,-35.13583532,23.68,39.87,63.41,1015,1,1
53:19.1,23.34997181,94.81017895,81.00080745,-2.702002066,-74.03640856,-35.13504904,23.68,39.87,63.41,1015.01,1,1
53:20.2,23.3495712,94.81057213,81.00188097,-2.701386576,-74.03697137,-35.13588709,23.68,39.87,63.41,1015,1,1
53:21.2,23.34936843,94.81086544,81.00227013,-2.701390065,-74.03760985,-35.13656279,23.68,39.87,63.41,1015.01,1,1
53:22.2,23.35005649,94.81160335,81.00203099,-2.701935779,-74.03717931,-35.13549581,23.68,39.87,63.41,1015.03,1,1
53:23.1,23.34964736,94.81153765,81.00284586,-2.701313856,-74.03776743,-35.13642956,23.68,39.87,63.41,1014.97,1,1
53:24.2,23.34848967,94.81087738,81.00315424,-2.700854136,-74.03865091,-35.13820739,23.68,39.87,63.41,1015.02,1,1
53:25.1,23.35170529,94.81283921,81.000824,-2.703371847,-74.03568284,-35.13257308,23.68,39.87,63.41,1015,1,1
53:26.2,23.34795007,94.8097263,81.00346807,-2.699546993,-74.03768907,-35.13810661,23.68,39.87,63.41,1015.01,1,1
53:27.3,23.35053072,94.81184662,81.00149654,-2.702684622,-74.03740448,-35.13520757,23.68,39.87,63.41,1014.98,1,1
53:28.2,23.3489105,94.8107456,81.00262921,-2.700853713,-74.03734369,-35.13675515,23.68,39.87,63.41,1014.98,1,1
53:29.1,23.35034256,94.8111004,81.00083796,-2.702288883,-74.03575605,-35.13402603,23.68,39.87,63.41,1014.98,1,1
53:30.2,23.34945677,94.80974355,81.00104229,-2.701126318,-74.03535186,-35.13467337,23.68,39.87,63.41,1015.02,1,1
53:31.2,23.35019457,94.81020437,81.00083034,-2.701792583,-74.035765,-35.13435257,23.68,39.87,63.41,1015.04,1,1
53:32.2,23.34909732,94.81050729,81.00289469,-2.700826559,-74.03829173,-35.13752308,23.68,39.87,63.41,1014.99,1,1
53:33.2,23.34883212,94.81153063,81.00342131,-2.701323392,-74.03958428,-35.13864285,23.68,39.87,63.41,1014.98,1,1
53:34.2,23.35069769,94.81267398,81.00162577,-2.70277099,-74.03664212,-35.1342735,23.68,39.87,63.41,1014.97,1,1
53:35.2,23.34940599,94.81027608,81.00146964,-2.700997277,-74.03528684,-35.13459901,23.68,39.87,63.41,1015,1,1
53:36.1,23.35020662,94.80994235,81.00036709,-2.701801161,-74.03497815,-35.13367238,23.68,39.87,63.41,1015.01,1,1
53:37.1,23.34910712,94.80952797,81.00171415,-2.700837309,-74.03674757,-35.13626257,23.68,39.87,63.41,1015.02,1,1
53:38.2,23.3497881,94.81104615,81.00206308,-2.701790839,-74.03782046,-35.13637599,23.68,39.87,63.41,1014.99,1,1
53:39.1,23.34911956,94.8112244,81.00281754,-2.701258,-74.03819866,-35.13724993,23.68,39.87,63.41,1015.01,1,1
53:40.2,23.35062779,94.81215675,81.00169994,-2.702416512,-74.03665791,-35.13447561,23.68,39.87,63.41,1014.99,1,1
53:41.1,23.34878635,94.81043233,81.00270563,-2.700576275,-74.03728716,-35.13689109,23.68,39.87,63.41,1015,1,1
53:42.2,23.35035041,94.81135031,81.00128545,-2.702280213,-74.03652796,-35.13469135,23.68,39.87,63.41,1014.98,1,1
53:43.1,23.34906036,94.8101914,81.00197586,-2.700920794,-74.03665076,-35.13610152,23.68,39.87,63.41,1015.02,1,1
53:44.2,23.350692,94.81122816,81.00097074,-2.70234168,-74.03596381,-35.13395226,23.68,39.87,63.41,1015.03,1,1
53:45.2,23.34884631,94.81047967,81.00315258,-2.700490648,-74.03813305,-35.13762413,23.68,39.87,63.41,1015.01,1,1
53:46.2,23.34945984,94.81187887,81.00308631,-2.701727174,-74.03913361,-35.13768711,23.68,39.87,63.41,1015.02,1,1
53:47.2,23.3502954,94.81285879,81.00288893,-2.702140407,-74.03800293,-35.13587335,23.68,39.87,63.41,1015.04,1,1
53:48.2,23.34961229,94.8123153,81.00371447,-2.70117611,-74.03846844,-35.13701466,23.68,39.87,63.41,1015.04,1,1
53:49.2,23.34933252,94.81261693,81.00431218,-2.701241524,-74.03984833,-35.1384018,23.68,39.87,63.41,1015.02,1,1
53:50.2,23.34954563,94.81330258,81.00430898,-2.701660868,-74.03990354,-35.13813309,23.68,39.87,63.41,1015,1,1
53:51.1,23.3498306,94.81313108,81.00354469,-2.701807954,-74.038491,-35.13665847,23.68,39.87,63.41,1015.02,1,1
53:52.2,23.35023945,94.81254245,81.00276375,-2.701800978,-74.03721155,-35.13530455,23.68,39.87,63.41,1015.05,1,1
53:53.2,23.34954422,94.81193033,81.00362474,-2.701034203,-74.0384541,-35.13713169,23.68,39.87,63.41,1015.03,1,1
53:54.2,23.34892513,94.81235266,81.00453534,-2.701038106,-74.04039644,-35.13925628,23.68,39.87,63.41,1015,1,1
53:55.2,23.34989649,94.81344134,81.00366199,-2.702147306,-74.03927488,-35.13721985,23.68,39.87,63.41,1015.03,1,1
53:56.2,23.35058842,94.81326781,81.00299982,-2.702072795,-74.03737208,-35.13505827,23.68,39.87,63.41,1014.99,1,1
53:57.2,23.34832848,94.81095503,81.0038096,-2.700235123,-74.03854783,-35.13834228,23.68,39.87,63.41,1015,1,1
53:58.1,23.35085116,94.81237223,81.00142324,-2.702829443,-74.03672434,-35.13428841,23.68,39.87,63.41,1015.02,1,1
53:59.2,23.34949025,94.81102733,81.00261643,-2.700909402,-74.03687349,-35.13589587,23.68,39.87,63.41,1015,1,1
54:00.1,23.3490693,94.81082859,81.00271371,-2.701116029,-74.03817097,-35.13735366,23.68,39.87,63.41,1015,1,1
54:01.2,23.35023813,94.81188175,81.00190907,-2.702213061,-74.03719273,-35.13531679,23.68,39.87,63.41,1015,1,1
54:02.1,23.34956142,94.81107982,81.00227587,-2.701257465,-74.03687563,-35.13578199,23.68,39.87,63.41,1015,1,1
54:03.2,23.34969243,94.81092485,81.00192864,-2.701528355,-74.03694586,-35.13573022,23.68,39.87,63.41,1015.01,1,1
54:04.2,23.34982899,94.81109746,81.00200489,-2.701593362,-74.03702188,-35.13566846,23.68,39.87,63.41,1015.03,1,1
54:05.2,23.34975879,94.81143234,81.0026359,-2.701449221,-74.03776811,-35.1363692,23.68,39.87,63.41,1015,1,1
54:06.1,23.3489427,94.81136867,81.00334866,-2.701048878,-74.03884648,-35.1379899,23.68,39.87,63.41,1015.05,1,1
54:07.2,23.3511313,94.81329838,81.00245173,-2.702744564,-74.0376588,-35.13482546,23.68,39.87,63.41,1014.96,1,1
54:08.2,23.34724941,94.81040695,81.00452433,-2.699492413,-74.03949534,-35.14016223,23.68,39.87,63.41,1015.04,1,1
54:09.2,23.35298028,94.814045,81.00026729,-2.704595699,-74.03548713,-35.13115099,23.68,39.87,63.41,1015,1,1
54:10.2,23.34691032,94.80935185,81.00474201,-2.69838567,-74.0386458,-35.13997508,23.68,39.87,63.41,1015.01,1,1
54:11.2,23.35119239,94.81269544,81.00126342,-2.70350469,-74.03764868,-35.13473045,23.68,39.87,63.41,1015.03,1,1
54:12.2,23.34950684,94.81173599,81.00332239,-2.700907236,-74.03762004,-35.13646538,23.68,39.87,63.41,1015.03,1,1
54:13.2,23.34935693,94.81188344,81.00357378,-2.701243637,-74.03907106,-35.13780151,23.68,39.87,63.41,1015.09,1,1
54:14.2,23.35065399,94.81395436,81.00418725,-2.702182426,-74.0397407,-35.13704595,23.68,39.87,63.41,1015.02,1,1
54:15.2,23.34752268,94.81283181,81.00685978,-2.699813156,-74.0426921,-35.14246168,23.68,39.87,63.41,1015.01,1,1
54:16.1,23.35142852,94.81559926,81.00337341,-2.703720069,-74.03919563,-35.13551362,23.68,39.87,63.41,1014.99,1,1
54:17.2,23.34919365,94.81238095,81.00385416,-2.700654694,-74.03737607,-35.13641714,23.68,39.87,63.41,1015.02,1,1
54:18.1,23.35046644,94.81190382,81.00192758,-2.702003597,-74.03654506,-35.13461619,23.68,39.87,63.41,1015.02,1,1
54:19.2,23.34895755,94.81083841,81.00320815,-2.70063241,-74.03811501,-35.13747479,23.68,39.87,63.41,1015.05,1,1
54:20.1,23.35031684,94.81263651,81.00306028,-2.702125333,-74.0387836,-35.13661768,23.68,39.87,63.41,1014.99,1,1
54:21.1,23.34828318,94.81179604,81.00454967,-2.700507304,-74.0399957,-35.13952836,23.68,39.87,63.41,1015.04,1,1
54:22.2,23.35183768,94.81415854,81.00203563,-2.703502796,-74.03718575,-35.13366102,23.68,39.87,63.41,1015.02,1,1
54:23.1,23.3480175,94.81112286,81.00485289,-2.69954259,-74.03915651,-35.13921996,23.68,39.87,63.41,1015.01,1,1
54:24.2,23.35032726,94.81289662,81.00272708,-2.702550207,-74.0387182,-35.13644276,23.68,39.87,63.41,1014.99,1,1
54:25.2,23.34952711,94.81199027,81.00298141,-2.701332213,-74.03754729,-35.13628292,23.68,39.87,63.41,1014.98,1,1
54:26.2,23.34993339,94.81120571,81.00161217,-2.701743799,-74.03623114,-35.13485299,23.68,39.87,63.41,1015.04,1,1
54:27.1,23.35060684,94.81122201,81.00144416,-2.701858158,-74.035888,-35.13405333,23.68,39.87,63.41,1015.04,1,1
54:28.2,23.34840972,94.81052542,81.00397432,-2.700142971,-74.03939665,-35.13914865,23.68,39.87,63.41,1015,1,1
54:29.2,23.34957749,94.81262183,81.00342806,-2.702072915,-74.03985985,-35.13812041,23.68,39.87,63.41,1015.01,1,1
54:30.2,23.35069397,94.81329935,81.00263204,-2.702420685,-74.03734842,-35.13491872,23.68,39.87,63.41,1015.05,1,1
54:31.2,23.34979887,94.81206954,81.0034599,-2.70103705,-74.03775787,-35.13632789,23.68,39.87,63.41,1015.05,1,1
54:32.2,23.34896426,94.81219568,81.00466685,-2.700825529,-74.04039589,-35.13931054,23.68,39.87,63.41,1015.03,1,1
54:33.1,23.3497253,94.8138369,81.00464233,-2.70192959,-74.04069632,-35.13862675,23.68,39.87,63.41,1015.02,1,1
54:34.2,23.35001587,94.81399269,81.00430146,-2.701870548,-74.03928942,-35.13714232,23.68,39.87,63.41,1015.02,1,1
54:35.2,23.34981135,94.81304724,81.00384418,-2.701459877,-74.03844994,-35.13673326,23.68,39.87,63.41,1015.06,1,1
54:36.2,23.35021039,94.81310715,81.00381592,-2.701648194,-74.03870481,-35.13664557,23.68,39.87,63.41,1015.03,1,1
54:37.2,23.34850056,94.8124673,81.00532174,-2.700493057,-74.04088311,-35.14009482,23.68,39.87,63.41,1015.04,1,1
54:38.2,23.35076006,94.81458287,81.00392198,-2.702749271,-74.039669,-35.13673317,23.68,39.87,63.41,1015.04,1,1
54:39.2,23.34933721,94.81344654,81.00512349,-2.700906281,-74.03975161,-35.13828025,23.68,39.87,63.41,1014.99,1,1
54:40.1,23.34912961,94.81282661,81.00420705,-2.701330472,-74.03959607,-35.13829966,23.68,39.87,63.41,1014.99,1,1
54:41.2,23.35077751,94.81295628,81.00199046,-2.702564725,-74.03659217,-35.13420808,23.68,39.87,63.41,1015,1,1
54:42.2,23.34954425,94.81073999,81.00212001,-2.700917971,-74.03605517,-35.13518407,23.68,39.87,63.41,1015.01,1,1
54:43.2,23.34966322,94.8105163,81.00180814,-2.701386368,-74.03690241,-35.13581814,23.68,39.87,63.41,1015,1,1
54:44.2,23.34946046,94.8108096,81.0021973,-2.701389832,-74.03754087,-35.13649386,23.68,39.87,63.41,1015,1,1
54:45.2,23.35001295,94.81137445,81.00188114,-2.701870647,-74.03703358,-35.13548773,23.68,39.87,63.41,1015.03,1,1
54:46.2,23.35008164,94.81149255,81.00229533,-2.701587592,-74.037105,-35.13553738,23.68,39.87,63.41,1015.02,1,1
54:47.2,23.34898514,94.81120967,81.00347755,-2.70083627,-74.03884342,-35.13804168,23.68,39.87,63.41,1015.02,1,1
54:48.1,23.35015048,94.81265299,81.00296692,-2.702137296,-74.03861693,-35.13659496,23.68,39.87,63.41,1015.02,1,1
54:49.1,23.34968282,94.81240577,81.00349619,-2.701388422,-74.0383868,-35.13687824,23.68,39.87,63.41,1015.04,1,1
54:50.2,23.35001976,94.81267442,81.00347639,-2.701653791,-74.03857518,-35.13673019,23.68,39.87,63.41,1015,1,1
54:51.2,23.3487942,94.81195982,81.00412273,-2.700846176,-74.03945414,-35.13861927,23.68,39.87,63.41,1015,1,1
54:52.2,23.35071271,94.81295724,81.00218936,-2.702626687,-74.03732447,-35.13491031,23.68,39.87,63.41,1015.02,1,1
54:53.1,23.34975912,94.81154595,81.00273158,-2.701116179,-74.03691572,-35.13566894,23.68,39.87,63.41,1015.02,1,1
54:54.2,23.34933522,94.8112156,81.00299365,-2.701110174,-74.03824411,-35.13721267,23.68,39.87,63.41,1014.99,1,1
54:55.2,23.34947771,94.81165113,81.00274026,-2.701600152,-74.03825813,-35.13697926,23.68,39.87,63.41,1014.99,1,1
54:56.2,23.35037607,94.8118365,81.0016523,-2.702151005,-74.03640564,-35.13455967,23.68,39.87,63.41,1015.01,1,1
54:57.2,23.3498263,94.81074881,81.00183756,-2.70125382,-74.03619059,-35.13505975,23.68,39.87,63.41,1015,1,1
54:58.1,23.34920201,94.81032242,81.00219568,-2.701047461,-74.03740666,-35.13668979,23.68,39.87,63.41,1015.01,1,1
54:59.1,23.35022886,94.81146109,81.0017728,-2.702071012,-74.03713435,-35.13538981,23.68,39.87,63.41,1015.02,1,1
55:00.3,23.34961921,94.8112994,81.00268384,-2.701248642,-74.0376101,-35.13640992,23.68,39.87,63.41,1015.02,1,1
55:01.1,23.34961689,94.81168881,81.0029769,-2.701452626,-74.03836099,-35.13699922,23.68,39.87,63.41,1015.02,1,1
55:02.2,23.34982714,94.81224276,81.00313842,-2.701659322,-74.03844707,-35.13681646,23.68,39.87,63.41,1015.07,1,1
55:03.1,23.35044068,94.8131852,81.00369622,-2.701848613,-74.03879481,-35.13653676,23.68,39.87,63.41,1015.02,1,1
55:04.2,23.34805259,94.81226531,81.00569879,-2.700154051,-74.04137739,-35.1409566,23.68,39.87,63.41,1015.04,1,1
55:05.1,23.3514062,94.81505327,81.00340994,-2.703365562,-74.03917577,-35.13567996,23.68,39.87,63.41,1014.97,1,1
55:06.2,23.34807973,94.81181557,81.00474407,-2.699973806,-74.0390334,-35.13891696,23.68,39.87,63.41,1015.01,1,1
55:07.1,23.35189181,94.8131524,81.00082001,-2.703513517,-74.03560839,-35.1323672,23.68,39.87,63.41,1014.99,1,1
55:08.1,23.34820498,94.80957237,81.00299696,-2.699620289,-74.03689854,-35.13728503,23.68,39.87,63.41,1014.95,1,1
55:09.1,23.34989911,94.81027201,81.00047751,-2.702226383,-74.0361429,-35.13487238,23.68,39.87,63.41,1015,1,1
55:10.2,23.35113943,94.81053253,80.99966489,-2.702420178,-74.03376463,-35.13179134,23.68,39.87,63.41,1015.01,1,1
55:11.1,23.34859832,94.80858647,81.00182629,-2.700016942,-74.03638882,-35.13662509,23.68,39.87,63.41,1015,1,1
55:12.2,23.34975116,94.81048242,81.00148014,-2.701931689,-74.03765988,-35.13636868,23.68,39.87,63.41,1014.98,1,1
55:13.2,23.3497729,94.81100942,81.0017025,-2.701740747,-74.03685678,-35.13558619,23.68,39.87,63.41,1014.99,1,1
55:14.2,23.35025537,94.81080242,81.0010069,-2.701875713,-74.03558755,-35.13411106,23.68,39.87,63.41,1014.98,1,1
